county,precinct,office,district,party,candidate,votes
Benton,Canaan Precinct District 1 2ca1,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Benton,Canaan Precinct District 1 2ca1,US HOUSE,01,Independent,Wally Pang,0
Benton,Canaan Precinct District 1 2ca1,US HOUSE,01,Libertarian,Harold M. Taylor,1
Benton,Canaan Precinct District 1 2ca1,US HOUSE,01,Reform,Barbara Dale Washer,0
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Democrat,Travis W. Childers,207
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Republican,Alan Nunnelee,243
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Independent,A G Baddley,2
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Constitution,Gail Giaramita,2
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Independent,Les Green,6
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Independent,Wally Pang,0
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Libertarian,Harold M. Taylor,0
Benton,Floyd Precinct Dist 4 2fl4,US HOUSE,01,Reform,Barbara Dale Washer,2
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Democrat,Travis W. Childers,191
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Republican,Alan Nunnelee,292
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Independent,A G Baddley,3
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Constitution,Gail Giaramita,8
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Independent,Les Green,3
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Independent,Wally Pang,0
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Libertarian,Harold M. Taylor,0
Benton,Hickory Flat Free Dist 5 2hf5,US HOUSE,01,Reform,Barbara Dale Washer,0
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Democrat,Travis W. Childers,421
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Republican,Alan Nunnelee,84
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Independent,A G Baddley,1
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Constitution,Gail Giaramita,3
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Independent,Les Green,0
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Independent,Wally Pang,1
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Libertarian,Harold M. Taylor,0
Benton,Lamar Precinct District 2 2lm2,US HOUSE,01,Reform,Barbara Dale Washer,0
Benton,TOTAL,US HOUSE,01,Democrat,Travis W. Childers,1484
Benton,TOTAL,US HOUSE,01,Republican,Alan Nunnelee,1004
Benton,TOTAL,US HOUSE,01,Independent,A G Baddley,15
Benton,TOTAL,US HOUSE,01,Constitution,Gail Giaramita,17
Benton,TOTAL,US HOUSE,01,Independent,Les Green,12
Benton,TOTAL,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Benton,TOTAL,US HOUSE,01,Independent,Wally Pang,3
Benton,TOTAL,US HOUSE,01,Libertarian,Harold M. Taylor,1
Benton,TOTAL,US HOUSE,01,Reform,Barbara Dale Washer,5
Beulah,19,US HOUSE,2,Republican,Bill Marcy,
Beulah,1,US HOUSE,2,Reform,Ashley Norwood,
Beulah,116,US HOUSE,2,Democrat,Bennie G. Thompson,
Benoit Precinct,83,US HOUSE,2,Republican,Bill Marcy,
Benoit Precinct,1,US HOUSE,2,Reform,Ashley Norwood,
Benoit Precinct,165,US HOUSE,2,Democrat,Bennie G. Thompson,
Boyle,354,US HOUSE,2,Republican,Bill Marcy,
Boyle,6,US HOUSE,2,Reform,Ashley Norwood,
Boyle,119,US HOUSE,2,Democrat,Bennie G. Thompson,
Cleveland Courthouse,154,US HOUSE,2,Republican,Bill Marcy,
Cleveland Courthouse,3,US HOUSE,2,Reform,Ashley Norwood,
Cleveland Courthouse,38,US HOUSE,2,Democrat,Bennie G. Thompson,
Choctaw,22,US HOUSE,2,Republican,Bill Marcy,
Choctaw,2,US HOUSE,2,Reform,Ashley Norwood,
Choctaw,113,US HOUSE,2,Democrat,Bennie G. Thompson,
Duncan-Alligator,45,US HOUSE,2,Republican,Bill Marcy,
Duncan-Alligator,5,US HOUSE,2,Reform,Ashley Norwood,
Duncan-Alligator,111,US HOUSE,2,Democrat,Bennie G. Thompson,
East Central Cleveland,1,US HOUSE,2,Republican,Bill Marcy,
East Central Cleveland,1,US HOUSE,2,Reform,Ashley Norwood,
East Central Cleveland,174,US HOUSE,2,Democrat,Bennie G. Thompson,
Eastgate,5,US HOUSE,2,Republican,Bill Marcy,
Eastgate,2,US HOUSE,2,Reform,Ashley Norwood,
Eastgate,198,US HOUSE,2,Democrat,Bennie G. Thompson,
East Rosedale,11,US HOUSE,2,Republican,Bill Marcy,
East Rosedale,1,US HOUSE,2,Reform,Ashley Norwood,
East Rosedale,274,US HOUSE,2,Democrat,Bennie G. Thompson,
East Cleveland,59,US HOUSE,2,Republican,Bill Marcy,
East Cleveland,2,US HOUSE,2,Reform,Ashley Norwood,
East Cleveland,787,US HOUSE,2,Democrat,Bennie G. Thompson,
Gunnison,49,US HOUSE,2,Republican,Bill Marcy,
Gunnison,3,US HOUSE,2,Reform,Ashley Norwood,
Gunnison,139,US HOUSE,2,Democrat,Bennie G. Thompson,
Longshot,38,US HOUSE,2,Republican,Bill Marcy,
Longshot,0,US HOUSE,2,Reform,Ashley Norwood,
Longshot,19,US HOUSE,2,Democrat,Bennie G. Thompson,
Mound Beyou,37,US HOUSE,2,Republican,Bill Marcy,
Mound Beyou,9,US HOUSE,2,Reform,Ashley Norwood,
Mound Beyou,677,US HOUSE,2,Democrat,Bennie G. Thompson,
Merigold,111,US HOUSE,2,Republican,Bill Marcy,
Merigold,3,US HOUSE,2,Reform,Ashley Norwood,
Merigold,105,US HOUSE,2,Democrat,Bennie G. Thompson,
North Cleveland,79,US HOUSE,2,Republican,Bill Marcy,
North Cleveland,1,US HOUSE,2,Reform,Ashley Norwood,
North Cleveland,170,US HOUSE,2,Democrat,Bennie G. Thompson,
North West Cleveland,466,US HOUSE,2,Republican,Bill Marcy,
North West Cleveland,11,US HOUSE,2,Reform,Ashley Norwood,
North West Cleveland,47,US HOUSE,2,Democrat,Bennie G. Thompson,
Pace,40,US HOUSE,2,Republican,Bill Marcy,
Pace,2,US HOUSE,2,Reform,Ashley Norwood,
Pace,179,US HOUSE,2,Democrat,Bennie G. Thompson,
Renova,12,US HOUSE,2,Republican,Bill Marcy,
Renova,1,US HOUSE,2,Reform,Ashley Norwood,
Renova,154,US HOUSE,2,Democrat,Bennie G. Thompson,
Shelby Precinct,46,US HOUSE,2,Republican,Bill Marcy,
Shelby Precinct,13,US HOUSE,2,Reform,Ashley Norwood,
Shelby Precinct,575,US HOUSE,2,Democrat,Bennie G. Thompson,
South Cleveland,19,US HOUSE,2,Republican,Bill Marcy,
South Cleveland,1,US HOUSE,2,Reform,Ashley Norwood,
South Cleveland,376,US HOUSE,2,Democrat,Bennie G. Thompson,
Scott,38,US HOUSE,2,Republican,Bill Marcy,
Scott,1,US HOUSE,2,Reform,Ashley Norwood,
Scott,59,US HOUSE,2,Democrat,Bennie G. Thompson,
Skene,120,US HOUSE,2,Republican,Bill Marcy,
Skene,1,US HOUSE,2,Reform,Ashley Norwood,
Skene,11,US HOUSE,2,Democrat,Bennie G. Thompson,
Stringtown,30,US HOUSE,2,Republican,Bill Marcy,
Stringtown,1,US HOUSE,2,Reform,Ashley Norwood,
Stringtown,3,US HOUSE,2,Democrat,Bennie G. Thompson,
Shaw,92,US HOUSE,2,Republican,Bill Marcy,
Shaw,3,US HOUSE,2,Reform,Ashley Norwood,
Shaw,610,US HOUSE,2,Democrat,Bennie G. Thompson,
West Central Cleveland,474,US HOUSE,2,Republican,Bill Marcy,
West Central Cleveland,9,US HOUSE,2,Reform,Ashley Norwood,
West Central Cleveland,52,US HOUSE,2,Democrat,Bennie G. Thompson,
West Rosedale,61,US HOUSE,2,Republican,Bill Marcy,
West Rosedale,3,US HOUSE,2,Reform,Ashley Norwood,
West Rosedale,231,US HOUSE,2,Democrat,Bennie G. Thompson,
West Cleveland,827,US HOUSE,2,Republican,Bill Marcy,
West Cleveland,7,US HOUSE,2,Reform,Ashley Norwood,
West Cleveland,106,US HOUSE,2,Democrat,Bennie G. Thompson,
Winstonville,6,US HOUSE,2,Republican,Bill Marcy,
Winstonville,1,US HOUSE,2,Reform,Ashley Norwood,
Winstonville,137,US HOUSE,2,Democrat,Bennie G. Thompson,
mb,X,US HOUSE,2,Republican,Bill Marcy,
mb,X,US HOUSE,2,Reform,Ashley Norwood,
mb,X,US HOUSE,2,Democrat,Bennie G. Thompson,
TOTAL,3298,US HOUSE,2,Republican,Bill Marcy,
TOTAL,94,US HOUSE,2,Reform,Ashley Norwood,
TOTAL,5745,US HOUSE,2,Democrat,Bennie G. Thompson,
Calhoun,Calhoun City #1,US HOUSE,01,Independent,A G Baddley,4
Calhoun,Calhoun City #1,US HOUSE,01,Democrat,Travis W. Childers,296
Calhoun,Calhoun City #1,US HOUSE,01,Constitution,Gail Glaramita,4
Calhoun,Calhoun City #1,US HOUSE,01,Independent,Les Green,4
Calhoun,Calhoun City #1,US HOUSE,01,Independent,Rick 'Rico' Hoskins,2
Calhoun,Calhoun City #1,US HOUSE,01,Republican,Alan Nunnelee,179
Calhoun,Calhoun City #1,US HOUSE,01,Independent,Wally Pang,3
Calhoun,Calhoun City #1,US HOUSE,01,Libertarian,Harold M Taylor,1
Calhoun,Calhoun City #1,US HOUSE,01,Reform,Barbara Dale Washer,2
Calhoun,Pittsboro # 1,US HOUSE,01,Independent,A G Baddley,2
Calhoun,Pittsboro # 1,US HOUSE,01,Democrat,Travis W. Childers,287
Calhoun,Pittsboro # 1,US HOUSE,01,Constitution,Gail Glaramita,1
Calhoun,Pittsboro # 1,US HOUSE,01,Independent,Les Green,3
Calhoun,Pittsboro # 1,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Calhoun,Pittsboro # 1,US HOUSE,01,Republican,Alan Nunnelee,50
Calhoun,Pittsboro # 1,US HOUSE,01,Independent,Wally Pang,0
Calhoun,Pittsboro # 1,US HOUSE,01,Libertarian,Harold M Taylor,1
Calhoun,Pittsboro # 1,US HOUSE,01,Reform,Barbara Dale Washer,1
Calhoun,Northeast Calhoun,US HOUSE,01,Independent,A G Baddley,13
Calhoun,Northeast Calhoun,US HOUSE,01,Democrat,Travis W. Childers,145
Calhoun,Northeast Calhoun,US HOUSE,01,Constitution,Gail Glaramita,1
Calhoun,Northeast Calhoun,US HOUSE,01,Independent,Les Green,4
Calhoun,Northeast Calhoun,US HOUSE,01,Independent,Rick 'Rico' Hoskins,3
Calhoun,Northeast Calhoun,US HOUSE,01,Republican,Alan Nunnelee,324
Calhoun,Northeast Calhoun,US HOUSE,01,Independent,Wally Pang,4
Calhoun,Northeast Calhoun,US HOUSE,01,Libertarian,Harold M Taylor,0
Calhoun,Northeast Calhoun,US HOUSE,01,Reform,Barbara Dale Washer,3
Calhoun,Pittsboro # 2,US HOUSE,01,Independent,A G Baddley,3
Calhoun,Pittsboro # 2,US HOUSE,01,Democrat,Travis W. Childers,137
Calhoun,Pittsboro # 2,US HOUSE,01,Constitution,Gail Glaramita,6
Calhoun,Pittsboro # 2,US HOUSE,01,Independent,Les Green,4
Calhoun,Pittsboro # 2,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Calhoun,Pittsboro # 2,US HOUSE,01,Republican,Alan Nunnelee,182
Calhoun,Pittsboro # 2,US HOUSE,01,Independent,Wally Pang,1
Calhoun,Pittsboro # 2,US HOUSE,01,Libertarian,Harold M Taylor,0
Calhoun,Pittsboro # 2,US HOUSE,01,Reform,Barbara Dale Washer,2
Calhoun,Bruce # 3,US HOUSE,01,Independent,A G Baddley,13
Calhoun,Bruce # 3,US HOUSE,01,Democrat,Travis W. Childers,271
Calhoun,Bruce # 3,US HOUSE,01,Constitution,Gail Glaramita,4
Calhoun,Bruce # 3,US HOUSE,01,Independent,Les Green,13
Calhoun,Bruce # 3,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Calhoun,Bruce # 3,US HOUSE,01,Republican,Alan Nunnelee,435
Calhoun,Bruce # 3,US HOUSE,01,Independent,Wally Pang,5
Calhoun,Bruce # 3,US HOUSE,01,Libertarian,Harold M Taylor,0
Calhoun,Bruce # 3,US HOUSE,01,Reform,Barbara Dale Washer,1
Calhoun,Banner,US HOUSE,01,Independent,A G Baddley,8
Calhoun,Banner,US HOUSE,01,Democrat,Travis W. Childers,54
Calhoun,Banner,US HOUSE,01,Constitution,Gail Glaramita,7
Calhoun,Banner,US HOUSE,01,Independent,Les Green,3
Calhoun,Banner,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Calhoun,Banner,US HOUSE,01,Republican,Alan Nunnelee,198
Calhoun,Banner,US HOUSE,01,Independent,Wally Pang,1
Calhoun,Banner,US HOUSE,01,Libertarian,Harold M Taylor,0
Calhoun,Banner,US HOUSE,01,Reform,Barbara Dale Washer,0
Calhoun,Calhoun City 4,US HOUSE,01,Independent,A G Baddley,8
Calhoun,Calhoun City 4,US HOUSE,01,Democrat,Travis W. Childers,212
Calhoun,Calhoun City 4,US HOUSE,01,Constitution,Gail Glaramita,2
Calhoun,Calhoun City 4,US HOUSE,01,Independent,Les Green,4
Calhoun,Calhoun City 4,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Calhoun,Calhoun City 4,US HOUSE,01,Republican,Alan Nunnelee,466
Calhoun,Calhoun City 4,US HOUSE,01,Independent,Wally Pang,3
Calhoun,Calhoun City 4,US HOUSE,01,Libertarian,Harold M Taylor,2
Calhoun,Calhoun City 4,US HOUSE,01,Reform,Barbara Dale Washer,2
Calhoun,Derma # 4,US HOUSE,01,Independent,A G Baddley,2
Calhoun,Derma # 4,US HOUSE,01,Democrat,Travis W. Childers,77
Calhoun,Derma # 4,US HOUSE,01,Constitution,Gail Glaramita,2
Calhoun,Derma # 4,US HOUSE,01,Independent,Les Green,1
Calhoun,Derma # 4,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Calhoun,Derma # 4,US HOUSE,01,Republican,Alan Nunnelee,162
Calhoun,Derma # 4,US HOUSE,01,Independent,Wally Pang,0
Calhoun,Derma # 4,US HOUSE,01,Libertarian,Harold M Taylor,1
Calhoun,Derma # 4,US HOUSE,01,Reform,Barbara Dale Washer,1
Calhoun,Derma # 5,US HOUSE,01,Independent,A G Baddley,2
Calhoun,Derma # 5,US HOUSE,01,Democrat,Travis W. Childers,142
Calhoun,Derma # 5,US HOUSE,01,Constitution,Gail Glaramita,5
Calhoun,Derma # 5,US HOUSE,01,Independent,Les Green,2
Calhoun,Derma # 5,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Calhoun,Derma # 5,US HOUSE,01,Republican,Alan Nunnelee,224
Calhoun,Derma # 5,US HOUSE,01,Independent,Wally Pang,0
Calhoun,Derma # 5,US HOUSE,01,Libertarian,Harold M Taylor,1
Calhoun,Derma # 5,US HOUSE,01,Reform,Barbara Dale Washer,0
Calhoun,Vardaman,US HOUSE,01,Independent,A G Baddley,5
Calhoun,Vardaman,US HOUSE,01,Democrat,Travis W. Childers,237
Calhoun,Vardaman,US HOUSE,01,Constitution,Gail Glaramita,5
Calhoun,Vardaman,US HOUSE,01,Independent,Les Green,2
Calhoun,Vardaman,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Calhoun,Vardaman,US HOUSE,01,Republican,Alan Nunnelee,302
Calhoun,Vardaman,US HOUSE,01,Independent,Wally Pang,1
Calhoun,Vardaman,US HOUSE,01,Libertarian,Harold M Taylor,1
Calhoun,Vardaman,US HOUSE,01,Reform,Barbara Dale Washer,1
Calhoun,TOTAL,US HOUSE,01,Independent,A G Baddley,60
Calhoun,TOTAL,US HOUSE,01,Democrat,Travis W. Childers,1858
Calhoun,TOTAL,US HOUSE,01,Constitution,Gail Glaramita,37
Calhoun,TOTAL,US HOUSE,01,Independent,Les Green,40
Calhoun,TOTAL,US HOUSE,01,Independent,Rick 'Rico' Hoskins,12
Calhoun,TOTAL,US HOUSE,01,Republican,Alan Nunnelee,2522
Calhoun,TOTAL,US HOUSE,01,Independent,Wally Pang,18
Calhoun,TOTAL,US HOUSE,01,Libertarian,Harold M Taylor,7
Calhoun,TOTAL,US HOUSE,01,Reform,Barbara Dale Washer,13
Carroll,430 School,US HOUSE,02,Republican,Bill Marcy,69
Carroll,430 School,US HOUSE,02,Reform,Ashley Norwood,2
Carroll,430 School,US HOUSE,02,Democrat,Bennie G. Thompson,139
Carroll,Black Hawk,US HOUSE,02,Republican,Bill Marcy,112
Carroll,Black Hawk,US HOUSE,02,Reform,Ashley Norwood,3
Carroll,Black Hawk,US HOUSE,02,Democrat,Bennie G. Thompson,28
Carroll,Calvary,US HOUSE,02,Republican,Bill Marcy,77
Carroll,Calvary,US HOUSE,02,Reform,Ashley Norwood,3
Carroll,Calvary,US HOUSE,02,Democrat,Bennie G. Thompson,5
Carroll,Carrollton,US HOUSE,02,Republican,Bill Marcy,172
Carroll,Carrollton,US HOUSE,02,Reform,Ashley Norwood,4
Carroll,Carrollton,US HOUSE,02,Democrat,Bennie G. Thompson,17
Carroll,East Vaiden,US HOUSE,02,Republican,Bill Marcy,199
Carroll,East Vaiden,US HOUSE,02,Reform,Ashley Norwood,6
Carroll,East Vaiden,US HOUSE,02,Democrat,Bennie G. Thompson,158
Carroll,Fire Tower,US HOUSE,02,Republican,Bill Marcy,138
Carroll,Fire Tower,US HOUSE,02,Reform,Ashley Norwood,3
Carroll,Fire Tower,US HOUSE,02,Democrat,Bennie G. Thompson,198
Carroll,Gravel Hill,US HOUSE,02,Republican,Bill Marcy,262
Carroll,Gravel Hill,US HOUSE,02,Reform,Ashley Norwood,2
Carroll,Gravel Hill,US HOUSE,02,Democrat,Bennie G. Thompson,20
Carroll,Rays Shop,US HOUSE,02,Republican,Bill Marcy,474
Carroll,Rays Shop,US HOUSE,02,Reform,Ashley Norwood,8
Carroll,Rays Shop,US HOUSE,02,Democrat,Bennie G. Thompson,35
Carroll,Salem,US HOUSE,02,Republican,Bill Marcy,46
Carroll,Salem,US HOUSE,02,Reform,Ashley Norwood,0
Carroll,Salem,US HOUSE,02,Democrat,Bennie G. Thompson,78
Carroll,West Carroll,US HOUSE,02,Republican,Bill Marcy,330
Carroll,West Carroll,US HOUSE,02,Reform,Ashley Norwood,2
Carroll,West Carroll,US HOUSE,02,Democrat,Bennie G. Thompson,31
Carroll,West Vaiden,US HOUSE,02,Republican,Bill Marcy,117
Carroll,West Vaiden,US HOUSE,02,Reform,Ashley Norwood,3
Carroll,West Vaiden,US HOUSE,02,Democrat,Bennie G. Thompson,106
Carroll,Mccarley,US HOUSE,02,Republican,Bill Marcy,168
Carroll,Mccarley,US HOUSE,02,Reform,Ashley Norwood,3
Carroll,Mccarley,US HOUSE,02,Democrat,Bennie G. Thompson,108
Carroll,North Carrollton,US HOUSE,02,Republican,Bill Marcy,258
Carroll,North Carrollton,US HOUSE,02,Reform,Ashley Norwood,5
Carroll,North Carrollton,US HOUSE,02,Democrat,Bennie G. Thompson,198
Carroll,Jefferson,US HOUSE,02,Republican,Bill Marcy,112
Carroll,Jefferson,US HOUSE,02,Reform,Ashley Norwood,2
Carroll,Jefferson,US HOUSE,02,Democrat,Bennie G. Thompson,29
Carroll,TOTAL,US HOUSE,02,Republican,Bill Marcy,2534
Carroll,TOTAL,US HOUSE,02,Reform,Ashley Norwood,46
Carroll,TOTAL,US HOUSE,02,Democrat,Bennie G. Thompson,1150
Chicksaw,Anchor,US HOUSE,01,Independent,A G Baddley,2
Chicksaw,Anchor,US HOUSE,01,Democrat,Travis W. Childers,149
Chicksaw,Anchor,US HOUSE,01,Constitution,Gail Glaramita,0
Chicksaw,Anchor,US HOUSE,01,Independent,Les Green,6
Chicksaw,Anchor,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Chicksaw,Anchor,US HOUSE,01,Republican,Alan Nunnelee,341
Chicksaw,Anchor,US HOUSE,01,Independent,Wally Pang,0
Chicksaw,Anchor,US HOUSE,01,Libertarian,Harold M Taylor,1
Chicksaw,Anchor,US HOUSE,01,Reform,Barbara Dale Washer,2
Chicksaw,Buena Vista,US HOUSE,01,Independent,A G Baddley,3
Chicksaw,Buena Vista,US HOUSE,01,Democrat,Travis W. Childers,342
Chicksaw,Buena Vista,US HOUSE,01,Constitution,Gail Glaramita,0
Chicksaw,Buena Vista,US HOUSE,01,Independent,Les Green,0
Chicksaw,Buena Vista,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Chicksaw,Buena Vista,US HOUSE,01,Republican,Alan Nunnelee,69
Chicksaw,Buena Vista,US HOUSE,01,Independent,Wally Pang,1
Chicksaw,Buena Vista,US HOUSE,01,Libertarian,Harold M Taylor,0
Chicksaw,Buena Vista,US HOUSE,01,Reform,Barbara Dale Washer,1
Chicksaw,Egypt,US HOUSE,01,Independent,A G Baddley,1
Chicksaw,Egypt,US HOUSE,01,Democrat,Travis W. Childers,225
Chicksaw,Egypt,US HOUSE,01,Constitution,Gail Glaramita,2
Chicksaw,Egypt,US HOUSE,01,Independent,Les Green,3
Chicksaw,Egypt,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Chicksaw,Egypt,US HOUSE,01,Republican,Alan Nunnelee,63
Chicksaw,Egypt,US HOUSE,01,Independent,Wally Pang,0
Chicksaw,Egypt,US HOUSE,01,Libertarian,Harold M Taylor,4
Chicksaw,Egypt,US HOUSE,01,Reform,Barbara Dale Washer,1
Chicksaw,East Okolona,US HOUSE,01,Independent,A G Baddley,2
Chicksaw,East Okolona,US HOUSE,01,Democrat,Travis W. Childers,518
Chicksaw,East Okolona,US HOUSE,01,Constitution,Gail Glaramita,4
Chicksaw,East Okolona,US HOUSE,01,Independent,Les Green,2
Chicksaw,East Okolona,US HOUSE,01,Independent,Rick 'Rico' Hoskins,3
Chicksaw,East Okolona,US HOUSE,01,Republican,Alan Nunnelee,43
Chicksaw,East Okolona,US HOUSE,01,Independent,Wally Pang,3
Chicksaw,East Okolona,US HOUSE,01,Libertarian,Harold M Taylor,2
Chicksaw,East Okolona,US HOUSE,01,Reform,Barbara Dale Washer,2
Chicksaw,North Houlka,US HOUSE,01,Independent,A G Baddley,5
Chicksaw,North Houlka,US HOUSE,01,Democrat,Travis W. Childers,157
Chicksaw,North Houlka,US HOUSE,01,Constitution,Gail Glaramita,1
Chicksaw,North Houlka,US HOUSE,01,Independent,Les Green,1
Chicksaw,North Houlka,US HOUSE,01,Independent,Rick 'Rico' Hoskins,0
Chicksaw,North Houlka,US HOUSE,01,Republican,Alan Nunnelee,65
Chicksaw,North Houlka,US HOUSE,01,Independent,Wally Pang,3
Chicksaw,North Houlka,US HOUSE,01,Libertarian,Harold M Taylor,0
Chicksaw,North Houlka,US HOUSE,01,Reform,Barbara Dale Washer,2
Chicksaw,North Okolona,US HOUSE,01,Independent,A G Baddley,2
Chicksaw,North Okolona,US HOUSE,01,Democrat,Travis W. Childers,238
Chicksaw,North Okolona,US HOUSE,01,Constitution,Gail Glaramita,2
Chicksaw,North Okolona,US HOUSE,01,Independent,Les Green,1
Chicksaw,North Okolona,US HOUSE,01,Independent,Rick 'Rico' Hoskins,2
Chicksaw,North Okolona,US HOUSE,01,Republican,Alan Nunnelee,142
Chicksaw,North Okolona,US HOUSE,01,Independent,Wally Pang,5
Chicksaw,North Okolona,US HOUSE,01,Libertarian,Harold M Taylor,0
Chicksaw,North Okolona,US HOUSE,01,Reform,Barbara Dale Washer,1
Chicksaw,Northwest Houston,US HOUSE,01,Independent,A G Baddley,6
Chicksaw,Northwest Houston,US HOUSE,01,Democrat,Travis W. Childers,425
Chicksaw,Northwest Houston,US HOUSE,01,Constitution,Gail Glaramita,3
Chicksaw,Northwest Houston,US HOUSE,01,Independent,Les Green,0
Chicksaw,Northwest Houston,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Chicksaw,Northwest Houston,US HOUSE,01,Republican,Alan Nunnelee,93
Chicksaw,Northwest Houston,US HOUSE,01,Independent,Wally Pang,0
Chicksaw,Northwest Houston,US HOUSE,01,Libertarian,Harold M Taylor,0
Chicksaw,Northwest Houston,US HOUSE,01,Reform,Barbara Dale Washer,2
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Independent,A G Baddley,5
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Democrat,Travis W. Childers,62
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Constitution,Gail Glaramita,2
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Independent,Les Green,0
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Independent,Rick 'Rico' Hoskins,2
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Republican,Alan Nunnelee,241
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Independent,Wally Pang,1
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Libertarian,Harold M Taylor,0
Chicksaw,Pleasant Grove Thorn,US HOUSE,01,Reform,Barbara Dale Washer,2
Chicksaw,Pearsall,US HOUSE,01,Independent,A G Baddley,1
Chicksaw,Pearsall,US HOUSE,01,Democrat,Travis W. Childers,78
Chicksaw,Pearsall,US HOUSE,01,Constitution,Gail Glaramita,2
Chicksaw,Pearsall,US HOUSE,01,Independent,Les Green,1
Chicksaw,Pearsall,US HOUSE,01,Independent,Rick 'Rico' Hoskins,1
Chicksaw,Pearsall,US HOUSE,01,Republican,Alan Nunnelee,82
Chicksaw,Pearsall,US HOUSE,01,Independent,Wally Pang,3
Chicksaw,Pearsall,US HOUSE,01,Libertarian,Harold M Taylor,0
Chicksaw,Pearsall,US HOUSE,01,Reform,Barbara Dale Washer,0
Chicksaw,Southeast Houston,US HOUSE,01,Independent,A G Baddley,2
Chicksaw,Southeast Houston,US HOUSE,01,Democrat,Travis W. Childers,269
Chicksaw,Southeast Houston,US HOUSE,01,Constitution,Gail Glaramita,3
Chicksaw,Southeast Houston,US HOUSE,01,Independent,Les Green,2
Chicksaw,Southeast Houston,US HOUSE,01,Independent,Rick 'Rico' Hoskins,5
Chicksaw,Southeast Houston,US HOUSE,01,Republican,Alan Nunnelee,645
Chicksaw,Southeast Houston,US HOUSE,01,Independent,Wally Pang,6
Chicksaw,Southeast Houston,US HOUSE,01,Libertarian,Harold M Taylor,1
Chicksaw,Southeast Houston,US HOUSE,01,Reform,Barbara Dale Washer,2
Chicksaw,South Houlka,US HOUSE,01,Independent,A G Baddley,6
Chicksaw,South Houlka,US HOUSE,01,Democrat,Travis W. Childers,124
Chicksaw,South Houlka,US HOUSE,01,Constitution,Gail Glaramita,4
Chicksaw,South Houlka,US HOUSE,01,Independent,Les Green,1
